20MICRONS,20110623,46,48.25,45.35,46.05,19996
3IINFOTECH,20110623,42.7,43.95,42.1,43.3,691416
3MINDIA,20110623,3980,3980,3911,3931.35,10
A2ZMES,20110623,242.8,248.5,235.3,239,275313
AANJANEYA,20110623,367,376.8,349,372.35,1574507
AARTIDRUGS,20110623,126,128.95,123.25,126.05,6147
AARTIIND,20110623,46,46.5,45,45.2,49230
AARVEEDEN,20110623,48.85,50,48,48.05,1301
ABAN,20110623,501,505,490.1,499.5,899555
ABB,20110623,827.7,832.45,816.35,819.4,15533
ABBOTINDIA,20110623,1430,1468.95,1422.05,1438.15,1444
ABCIL,20110623,120.5,121.8,114.65,120.25,19284
ABGSHIP,20110623,346.05,349.5,338.55,344.4,231735
ABHISHEK,20110623,14,14.2,13.05,13.5,10236
ABIRLANUVO,20110623,845.3,860,842,851.15,40100
ACC,20110623,958,963.85,948.15,952.9,84637
ACE,20110623,46.4,47.3,46.4,47.15,71685
ACKRUTI,20110623,189.6,193,187.1,189.3,10388
ACROPETAL,20110623,18.45,18.45,17.5,17.65,189250
ADANIENT,20110623,660.5,664.45,651,659,137249
ADANIPOWER,20110623,106.6,110.4,105.85,110,1201087
ADFFOODS,20110623,61.1,62,60.6,61.2,22986
ADHUNIK,20110623,71,71.8,70,70.95,76587
ADORWELD,20110623,169.05,171.75,169.05,169.15,506
ADSL,20110623,42,42,39.5,39.8,122927
ADVANIHOTR,20110623,38.9,38.9,35,35,830
ADVANTA,20110623,268,272.95,251,256.65,366107
AEGISCHEM,20110623,205.25,218,205,208.65,15098
AFL,20110623,42.4,42.4,41.05,42,4345
AFTEK,20110623,13.9,13.9,13.3,13.45,124931
AGCNET,20110623,165,167.95,165,166.7,357
AGRE,20110623,46.1,48.3,45,47.4,4953
AGRODUTCH,20110623,10.3,11.05,10.3,10.5,14446
AHLUCONT,20110623,110,110,103.6,104.4,3149
AHLWEST,20110623,185,187.9,183.2,186.45,240
AHMEDFORGE,20110623,109.5,113.9,108.05,112.25,12762
AIAENG,20110623,366.5,377,365,373.85,4519
AJANTPHARM,20110623,278.1,284.8,270.55,280.95,54058
AJMERA,20110623,142.5,144.45,139.2,142.75,88729
AKSHOPTFBR,20110623,6.7,6.85,6.65,6.7,31927
AKZOINDIA,20110623,898.95,905,876.75,902.95,5608
ALBK,20110623,188.1,190.85,186,188.55,449570
ALCHEM,20110623,231.4,233,229.55,230.6,121026
ALEMBICLTD,20110623,18.6,18.85,17.75,17.9,63967
ALFALAVAL,20110623,1452.3,1493.95,1452.3,1472.7,900
ALKALI,20110623,50.6,52,50.15,50.5,24255
ALKYLAMINE,20110623,80,85.95,80,85.05,11
ALLCARGO,20110623,156.5,166.5,153.5,155.85,12327
ALLSEC,20110623,19,19.25,15.85,17.8,5227
ALMONDZ,20110623,27.85,28.6,27,27,781
ALOKTEXT,20110623,23.9,24.1,22.8,23.5,9591466
ALPA,20110623,10.05,10.2,9.15,10.1,11562
ALPHAGEO,20110623,99.1,102,99.1,100.1,5911
ALPSINDUS,20110623,3.6,3.6,3.35,3.6,6224
AMAR,20110623,102.95,103.95,101.1,102.3,199021
AMARAJABAT,20110623,215.5,216.5,210.5,215.1,21606
AMARJOTHI,20110623,62.3,62.7,62.3,62.7,505
AMBIKCO,20110623,168.1,172.5,165.8,170.75,270
AMBUJACEM,20110623,129,129,126.25,127.8,582657
AMDIND,20110623,16.5,16.5,15.9,16.4,3215
AMLSTEEL,20110623,15.55,15.95,15.5,15.95,346
AMRUTANJAN,20110623,705.45,731.7,701,712.45,169212
AMTEKAUTO,20110623,157.2,160.5,155.35,159.65,356133
AMTEKINDIA,20110623,82.55,83.85,82.2,83.5,920651
ANANTRAJ,20110623,58,60.55,56.3,59.05,302987
ANDHRABANK,20110623,129,129.6,127.8,129.05,284331
ANDHRACEMT,20110623,11.05,11.4,11,11.2,56448
ANDHRSUGAR,20110623,88,90.45,81.95,89.45,12597
ANGIND,20110623,23.15,24.8,23.15,23.65,2157
ANIKINDS,20110623,36,37.95,36,36.9,2001
ANKURDRUGS,20110623,37,38.2,36.15,36.4,18947
ANSALAPI,20110623,38.55,39,37.8,38.1,127153
ANSALHSG,20110623,40.5,40.5,38.05,39.5,5100
ANTGRAPHIC,20110623,0.3,0.3,0.25,0.3,53486
APARINDS,20110623,224,226.5,223,226.1,3824
APCOTEXIND,20110623,164.5,177.7,164.1,172.65,672
APIL,20110623,520,520,502.25,505.15,72775
APOLLOHOSP,20110623,468.9,471.95,462.25,464.65,24196
APOLLOTYRE,20110623,71.45,73.9,70.7,73.25,1936141
APPAPER,20110623,359.8,362,356.25,361,36137
APTECHT,20110623,87,87.8,85.95,86.6,158907
AQUA,20110623,15.6,16,15.3,15.45,57383
ARCHIDPLY,20110623,13,13.4,12.6,12.7,5399
ARCHIES,20110623,36.5,37.4,36.15,36.95,23096
AREVAT&D,20110623,245.45,245.45,240.75,241.75,40973
ARIES,20110623,100.1,101.45,99,99.75,6274
ARIHANT,20110623,58,59.95,55,56.2,26
ARL,20110623,2.3,2.45,2.3,2.35,548147
AROGRANITE,20110623,38,40,38,40,1265
ARROWTEX,20110623,12.95,13.5,12.4,13.15,41858
