20MICRONS,20111021,57.4,58,56.35,56.95,100080
3IINFOTECH,20111021,25.3,26.15,25.2,25.4,980578
3MINDIA,20111021,4306,4375,4306,4346.35,237
A2ZMES,20111021,184.95,186.2,180.2,181.1,87139
AANJANEYA,20111021,323,386.25,323,383.95,921160
AARTIDRUGS,20111021,98.5,99.5,98.25,98.5,558
AARTIIND,20111021,48.5,49,47.6,47.8,17228
AARVEEDEN,20111021,33.3,35.45,33.3,34.6,2005
ABAN,20111021,407,415.95,398,400.85,802325
ABB,20111021,714.85,714.85,690.6,697,109305
ABBOTINDIA,20111021,1473.75,1475,1425,1439.95,1379
ABCIL,20111021,106.8,106.8,93.55,93.95,9085
ABGSHIP,20111021,412.7,416,408.15,411.4,335728
ABHISHEK,20111021,9.05,9.5,9.05,9.5,58
ABIRLANUVO,20111021,880.15,895,876,881.8,38614
ACC,20111021,1120,1127.7,1112.35,1118.05,105563
ACE,20111021,42.45,42.85,41.25,41.45,26769
ACKRUTI,20111021,185.1,193,185.1,187.1,3857
ACROPETAL,20111021,14.6,14.7,14.15,14.2,218489
ADANIENT,20111021,473.95,473.95,458,462.15,221703
ADANIPOWER,20111021,85.8,86.95,83.3,83.8,599221
ADFFOODS,20111021,55,55.8,54.15,55.4,2258
ADHUNIK,20111021,51,51,48,48.5,82635
ADORWELD,20111021,141.8,143,141.5,141.9,1816
ADSL,20111021,27.25,28.75,26.5,28.25,80472
ADVANIHOTR,20111021,34,34,33.1,33.55,252
ADVANTA,20111021,399.75,400.7,378.15,382.4,15151
AEGISCHEM,20111021,182.5,185.6,180.45,181.85,3315
AFL,20111021,42.8,42.8,41,41.4,7774
AFTEK,20111021,11.1,11.35,11.05,11.05,41950
AGCNET,20111021,145.15,158,145.15,152,1362
AGRE,20111021,39.5,41.8,39.15,40.5,8987
AGRODUTCH,20111021,6.95,7.25,6.7,7.05,8198
AHLEAST,20111021,301.6,313.6,301.6,305.15,143
AHLUCONT,20111021,104.3,106.5,103.05,103.85,488
AHLWEST,20111021,152.5,152.5,144.15,145.9,397
AHMEDFORGE,20111021,101.55,102.95,100.05,101.85,8484
AIAENG,20111021,316,318.9,310.45,313.7,4617
AJANTPHARM,20111021,324,331,322.1,324.9,15694
AJMERA,20111021,114.15,117.05,114.15,114.6,5108
AKSHOPTFBR,20111021,6.3,6.7,6.15,6.35,250679
AKZOINDIA,20111021,909,918,876.05,894.7,168771
ALBK,20111021,151.3,152.7,148.7,149.8,358436
ALCHEM,20111021,258.35,259,258.05,258.35,112914
ALEMBICLTD,20111021,18.4,18.8,18.1,18.25,40730
ALFALAVAL,20111021,2350,2350,2215.1,2224.8,12944
ALKALI,20111021,38.25,38.5,37.6,37.95,3027
ALKYLAMINE,20111021,85.1,88.9,85,86.05,4872
ALLCARGO,20111021,146,148.9,144.05,146.1,972
ALLSEC,20111021,13.25,14,13.25,13.3,1417
ALMONDZ,20111021,22.9,23,22.2,22.6,2839
ALOKTEXT,20111021,19.5,19.9,19.45,19.5,4662502
ALPA,20111021,7.95,8.6,7.95,8,821
ALPHAGEO,20111021,87,90,85.55,86.8,723
AMAR,20111021,114,121.8,114,117.75,137984
AMARAJABAT,20111021,205,208.15,204.1,204.5,25382
AMARJOTHI,20111021,55.5,55.5,53,54.2,3103
AMBIKCO,20111021,182,187,182,182.95,2230
AMBUJACEM,20111021,153.9,154.8,149.55,150.3,993505
AMDIND,20111021,18,19.45,17.1,19,4308
AMLSTEEL,20111021,18.45,18.45,18.45,18.45,685
AMRUTANJAN,20111021,749.6,762.4,737,740.7,53433
AMTEKAUTO,20111021,128.7,131.7,125.05,126.65,234354
AMTEKINDIA,20111021,135,136.75,130.15,131.55,36826
ANANTRAJ,20111021,51.5,52.05,50.35,50.5,219674
ANDHRABANK,20111021,118.15,120.6,118.15,118.45,159377
ANDHRSUGAR,20111021,101.7,103.2,100.75,103,13923
ANGIND,20111021,19,20.5,19,19.55,86
ANIKINDS,20111021,33,34.85,31.75,32.05,3194
ANSALAPI,20111021,36,36.9,35.4,35.7,61810
ANSALHSG,20111021,37,38.25,36.5,38,3051
APARINDS,20111021,153,153,149,151.1,1091
APCOTEXIND,20111021,162,172.9,162,167.55,11674
APIL,20111021,530,530,518.1,522.85,27554
APLAB,20111021,28.35,30.9,28.2,28.45,1326
APLLTD,20111021,44.6,46.65,44.6,45.7,42867
APOLLOHOSP,20111021,519,519,504,505.7,9918
APOLLOTYRE,20111021,53.25,55.7,53.15,53.9,3447869
APPAPER,20111021,164.4,166,162.8,163.8,10656
APTECHT,20111021,117.95,117.95,113.65,114.65,233018
AQUA,20111021,13.8,14.3,13.55,14.25,661829
ARCHIES,20111021,38.5,38.95,37.65,37.95,16746
AREVAT&D,20111021,209.2,216.8,209.2,213.25,173706
ARIES,20111021,89.5,89.65,86.5,87.2,2962
ARIHANT,20111021,67.5,67.5,67.5,67.5,50
ARL,20111021,2.25,2.35,2.25,2.25,66124
AROGRANITE,20111021,37.5,38.95,37.5,38.9,294
ARROWTEX,20111021,9.15,9.75,9.15,9.4,2148
ARSHIYA,20111021,159.5,167.85,157.6,158.9,316302
ARSSINFRA,20111021,319.85,327.9,316.5,319.1,227162
ARVIND,20111021,108,109.4,106.1,106.6,4743680
ASAHIINDIA,20111021,63,63,62.5,62.75,23936
ASAHISONG,20111021,100.8,103,90,94.55,6530
ASAL,20111021,47.6,51,47.6,49.3,514
ASHAPURMIN,20111021,16.8,17.5,16.5,16.55,16428
ASHCONIUL,20111021,2,2.1,1.85,1.95,3697
ASHIANA,20111021,148.5,148.5,140,144.4,3372
ASHIMASYN,20111021,4.5,4.5,4.05,4.1,1202
ASHOKA,20111021,239.1,239.2,238,238.1,452
ASHOKLEY,20111021,24.4,24.8,24.35,24.45,1487218
ASIANHOTNR,20111021,176,181.5,176,177.3,1274
ASIANPAINT,20111021,3215,3215,3000,3015.5,128498
ASIANTILES,20111021,43,43.8,42,42,12
ASIL,20111021,2,2.05,2,2.05,106
ASSAMCO,20111021,10.4,11.05,10.25,10.8,143679
ASTEC,20111021,33.85,34.5,33.85,34,1010
ASTERSILI,20111021,14.8,15.1,14.65,14.8,6345
ASTRAL,20111021,192.2,199.8,192.2,197.6,10524
ASTRAMICRO,20111021,31.1,32.65,31.1,31.95,11235
ASTRAZEN,20111021,1264,1264,1100,1215.25,849
ATFL,20111021,399.9,405.9,390,391.55,4686
ATLANTA,20111021,62,63.2,60.9,61.4,46650
ATLASCYCLE,20111021,336.6,341.5,325.1,328.75,26743
ATNINTER,20111021,0.9,1.05,0.9,0.95,15111
ATUL,20111021,210,211.5,200.1,202.5,66490
AURIONPRO,20111021,134,139,130,130.8,194
AUROPHARMA,20111021,126.35,126.5,121.6,122,502910
AUSOMENT,20111021,31,31.2,31,31.2,1000
AUTOAXLES,20111021,399.5,403,384,384.45,205
AUTOIND,20111021,109.5,110.35,107,107.75,6539
AUTOLITIND,20111021,14.7,15,14.65,14.95,3866
AVENTIS,20111021,2335,2339.75,2291.3,2299.05,174
AVTNPL,20111021,366.3,396.95,366.3,396.4,8032
AXIS-IT&T,20111021,99.05,100.75,95.25,95.75,7231
AXISBANK,20111021,1136.8,1139.9,1122.3,1127.7,1419262
AXISGOLD,20111021,2626,2626,2601,2609.2,368
BAGFILMS,20111021,5.35,5.5,5.3,5.35,49863
BAJAJ-AUTO,20111021,1629,1654.95,1614.4,1641.3,692109
BAJAJCORP,20111021,99.1,100.4,98.1,99.35,74511
BAJAJELEC,20111021,197.05,200,196.2,197.3,13880
BAJAJFINSV,20111021,562.35,565.7,543.45,545.4,153321
BAJAJHIND,20111021,37.45,37.45,36.85,36.95,917110
BAJAJHLDNG,20111021,723,739.7,716.6,721.15,90655
BAJFINANCE,20111021,675.1,675.25,654,661.05,6395
BALAJITELE,20111021,30.5,31.5,30.2,30.6,47612
BALAMINES,20111021,35.75,35.8,33.3,34,2731
BALKRISIND,20111021,170.05,173,169,170,3788
BALLARPUR,20111021,27.55,28,27.05,27.15,244060
BALMLAWRIE,20111021,587.5,591.7,577,579.05,6876
BALPHARMA,20111021,20.7,21,20.05,20.95,1413
BALRAMCHIN,20111021,52.5,53.75,52.4,53.45,1108099
BANARISUG,20111021,598,639.15,592.2,597.65,476
BANCOINDIA,20111021,71.9,73.5,69.35,70.3,3636
BANG,20111021,22,22.3,21.35,21.7,932
BANKBARODA,20111021,750,753.85,737.45,743.3,393116
BANKBEES,20111021,983.5,984.95,974,974.78,1882
BANKINDIA,20111021,335.1,335.8,322.35,324.55,418558
BANSWRAS,20111021,88,88,86.05,86.15,3643
BARTRONICS,20111021,51.5,52.35,50.9,51.05,54585
BASF,20111021,614,618.75,611,614.55,2100
BASML,20111021,60,64.9,60,62.55,315
BATAINDIA,20111021,697.55,697.55,685.1,687.3,182279
BATLIBOI,20111021,17,18,16.4,16.8,2886
BAYERCROP,20111021,839.6,851.85,818.3,839.55,13699
BBL,20111021,730,730,701.1,706.55,2759
BBTC,20111021,452,454.9,436.5,443.5,5588
BEDMUTHA,20111021,107.45,109,104.25,105.55,92864
BEL,20111021,1530,1534.9,1516.8,1522.25,15471
BELLCERATL,20111021,12.75,12.75,12.5,12.55,1536
BEML,20111021,482.95,490.95,478,481.95,34093
BEPL,20111021,24,24.45,23.75,24.25,6438
BERGEPAINT,20111021,99.75,100.45,98.15,98.65,50525
BFINVEST,20111021,52,53,49,49.35,1143
BFUTILITIE,20111021,474.7,479.35,452.05,455.75,318970
BGLOBAL,20111021,12.3,12.65,11.85,12,29665
BGRENERGY,20111021,321,325.9,316.2,317.4,227699
BHAGWATIHO,20111021,72,75.5,71.2,72.15,3636
BHAGYNAGAR,20111021,14.25,15.4,14.25,14.85,6969
BHARATFORG,20111021,286.95,289.6,284.1,285.1,48160
BHARATGEAR,20111021,46.8,46.95,45.3,46.45,2373
BHARATRAS,20111021,108,110.2,105.3,110.2,1172
BHARTIARTL,20111021,391.9,391.9,376.5,378,2936003
BHARTISHIP,20111021,94.5,94.5,90.55,91.05,54611
BHEL,20111021,318,326,318,320.1,2371070
BHUSANSTL,20111021,327,329.8,320.4,321.9,171683
BIL,20111021,53.65,54.85,52.35,53.5,2326
BILPOWER,20111021,87.95,87.95,78.3,78.4,2501
BIMETAL,20111021,268.9,268.9,255,264.5,145
BINANIIND,20111021,132.05,139,130.25,132.3,74678
BINDALAGRO,20111021,60.4,60.5,60,60,48484
BIOCON,20111021,346.95,347.6,342.7,345.6,119598
BIRLACORPN,20111021,325,325,318.5,319.45,954
BIRLACOT,20111021,0.4,0.4,0.35,0.35,438753
BIRLAERIC,20111021,13.15,13.15,12.25,12.3,948
BIRLAPOWER,20111021,0.7,0.7,0.65,0.65,581917
BLBLIMITED,20111021,3.3,3.45,3.25,3.3,12671
BLISSGVS,20111021,21.4,21.95,20.85,21.5,21122
BLKASHYAP,20111021,12.25,12.65,11.8,11.95,185832
BLUECHIP,20111021,0.85,0.9,0.85,0.85,9143
BLUECOAST,20111021,154.45,154.45,154.45,154.45,1
BLUEDART,20111021,1600,1645,1600,1625.8,7170
BLUESTARCO,20111021,217,222.7,215.1,215.85,14270
BLUESTINFO,20111021,68.05,69.45,68.05,68.55,431
BOC,20111021,311.6,322,311.1,314.2,17391
BODALCHEM,20111021,18.25,20.05,18.15,18.75,3627
BOMDYEING,20111021,412.05,417,402.2,405.75,451403
BOSCHLTD,20111021,6985,6994.95,6932,6963.45,7756
BPCL,20111021,640.1,651.2,635.5,644.45,146090
BPL,20111021,19.6,20.25,19.6,19.85,7780
BRANDHOUSE,20111021,15.1,15.45,14.9,15,25790
BRFL,20111021,272.25,282,272.25,278.95,168998
BRIGADE,20111021,62.8,64.95,61.85,62.1,14293
BRITANNIA,20111021,444,454,439.1,444.3,64629
BROADCAST,20111021,6.65,7.45,6.65,7.1,551
BROOKS,20111021,22.05,22.3,21.4,21.65,105951
BSELINFRA,20111021,3.75,3.75,3.3,3.35,59011
BSL,20111021,20.5,23.9,20.5,22.75,635
BSLGOLDETF,20111021,2640,2669.9,2629.45,2629.45,54
BSLNIFTY,20111021,51.4,51.4,49,49.01,102
BSTRANSCOM,20111021,95.25,99.6,95.25,98.85,18748
BVCL,20111021,13.9,13.9,13.4,13.45,1120
CADILAHC,20111021,756,758.4,750,755.1,42218
CAIRN,20111021,287.5,290,282.85,287.45,1511075
CALSOFT,20111021,25,27.85,24.5,25.25,350
CAMBRIDGE,20111021,21.35,22.75,21.35,22.1,261
CAMLIN,20111021,47.1,48,45.3,45.6,222989
CANBK,20111021,456,465.9,447.85,451.1,627964
CANDC,20111021,110,113.45,109.3,110.8,17515
CANFINHOME,20111021,102,106.4,101.1,101.65,103186
CANTABIL,20111021,24.5,24.7,24,24.25,11922
CARBORUNIV,20111021,154,158.9,151.2,153.35,2592
CAROLINFO,20111021,150.2,153.7,150,150.55,1076
CASTROL,20111021,451.1,496,451.1,482.3,51331
CCCL,20111021,18.6,20,18.5,18.75,94849
CCL,20111021,167.85,168.1,162.55,163.05,3849
CEATLTD,20111021,73.45,76.6,73.45,74.6,36810
CEBBCO,20111021,39.45,40.75,37,37.45,45822
CELEBRITY,20111021,5.8,6.4,5.75,5.95,5137
CELESTIAL,20111021,23.2,24.5,22.9,23,16766
CENTENKA,20111021,147.1,151,147,148.15,2410
CENTEXT,20111021,2.8,2.9,2.65,2.7,27454
CENTRALBK,20111021,102,102.75,101,101.2,199420
CENTURYPLY,20111021,63.8,63.8,58.85,60,5532
CENTURYTEX,20111021,304.05,311,300.2,304.5,303702
CERA,20111021,198,198,193.15,194.25,2376
CESC,20111021,263.35,267.45,261,261.7,66501
CHAMBLFERT,20111021,87.25,91.6,87.25,89.9,6763086
CHEMFALKAL,20111021,43.05,43.15,43.05,43.15,18
CHEMPLAST,20111021,5.6,5.7,5.4,5.55,17930
CHENNPETRO,20111021,195.1,199.85,192.8,195.85,114074
CHESLINTEX,20111021,10.45,10.9,10.45,10.65,1577
CHETTINAD,20111021,467,477,467,472,2
CHOLAFIN,20111021,156,156,152.05,153.45,5123
CILNOVA,20111021,16.3,20,13.8,14.55,3872
CINEMAX,20111021,34.05,34.8,34,34.25,9992
CINEVISTA,20111021,3.65,3.8,3.5,3.55,18046
CIPLA,20111021,288.95,289.6,286.2,286.9,1327476
CLASSIC,20111021,9.75,10.2,9.75,10.1,1709
CLNINDIA,20111021,704.05,717.3,697,702.2,1543
CLUTCHAUTO,20111021,34,35,33.5,33.7,10689
CMAHENDRA,20111021,180.05,183.95,178.1,179.85,8458
CMC,20111021,764.6,773.95,749.95,753.65,7913
COALINDIA,20111021,330.9,333.4,327.5,328.55,1766269
COLPAL,20111021,1000,1007,981.1,987.9,18855
COMPUAGE,20111021,92.95,93.5,92.95,93.5,25
CONCOR,20111021,983.05,991.9,983.05,986.6,3685
CONSOFINVT,20111021,57.3,60,57.3,59.5,8707
CORAL-HUB,20111021,4.25,4.5,4.25,4.3,3098
CORDSCABLE,20111021,31.8,31.8,30.8,31.5,1826
COREEDUTEC,20111021,282,283.95,281,281.5,166272
COROENGG,20111021,254.05,254.05,250,251,140
COROMANDEL,20111021,331.85,342.6,331.1,338.75,368358
CORPBANK,20111021,412,415,408.1,411.1,19192
COSMOFILMS,20111021,85.8,87.6,85.7,86.7,11885
COX&KINGS,20111021,210.2,213.7,202.95,206.9,56050
CPIL,20111021,267.65,273.95,265.55,267.25,8482
CREATIVEYE,20111021,5.15,5.4,5,5.05,42714
CRESTANI,20111021,41.75,41.75,39,39.2,51950
CREWBOS,20111021,34,34.75,33.65,34.35,23693
CRISIL,20111021,853.15,870.5,811.8,861.55,46182
CROMPGREAV,20111021,135.4,143.5,135.4,137.85,3402537
CRONIMET,20111021,145,164,145,158.9,93506
CTE,20111021,7.9,7.9,7,7.2,21808
CUB,20111021,43.5,44.1,42.65,44,297975
CUBEXTUB,20111021,10.4,11,10.25,10.3,770
CUMMINSIND,20111021,395,404.85,389.2,393.05,340197
CURATECH,20111021,102.2,109.85,101.15,101.15,20
CYBERMEDIA,20111021,13.55,13.55,13.55,13.55,1
CYBERTECH,20111021,10.5,10.5,10.2,10.3,1802
DAAWAT,20111021,44.3,44.7,43.75,44,8988
DABUR,20111021,98,99.5,97.55,98.75,795510
DALMIABEL,20111021,107.05,108,103.5,104.45,3893
DALMIASUG,20111021,16.55,17.75,16.4,16.55,6816
DATAMATICS,20111021,26.4,27.7,26.4,27,84
DBCORP,20111021,226.1,226.1,216.35,220.6,47727
DBREALTY,20111021,56.05,58,56,56.1,117691
DCB,20111021,43.1,43.3,42.35,42.5,1378967
DCHL,20111021,54,54.75,53.2,54.2,248973
DCM,20111021,55.8,56.3,54.55,54.9,12507
DCMSRMCONS,20111021,46.5,46.5,45.25,45.35,4458
DCW,20111021,9.5,9.5,9.1,9.2,111686
DECCANCE,20111021,160,160,148,149.9,382
DECOLIGHT,20111021,3.6,3.6,3.55,3.55,450
DEEPAKFERT,20111021,167.6,169.7,166.5,168.35,78167
DEEPAKNTR,20111021,172,174,172,174,475
DEEPIND,20111021,76,76.65,73.5,76.05,9818
DELTACORP,20111021,102.9,104.1,100.25,100.7,2972141
DELTAMAGNT,20111021,29.45,29.45,29.45,29.45,1
DEN,20111021,85.5,86,80.15,80.8,81172
DENABANK,20111021,75.3,75.65,74,74.2,405221
DENORA,20111021,83.2,85,83.2,84.15,465
DENSO,20111021,55.1,56.65,54.5,54.7,4557
DEWANHOUS,20111021,221.05,221.05,216,216.75,22216
DHAMPURSUG,20111021,42,42.6,39.9,40.3,337165
DHANBANK,20111021,65.5,65.75,60.1,62.05,3042543
DHANUKA,20111021,101,102,100.1,100.75,13242
DHARSUGAR,20111021,32.2,37.65,32,35,110656
DIAPOWER,20111021,104.5,107,104,106.05,10807
DICIND,20111021,222,224.6,221.45,223.5,221
DIGJAM,20111021,8.8,9,8.75,8.8,21353
DISHMAN,20111021,56,56,54.5,55.35,56101
DISHTV,20111021,76.2,77.5,75.5,75.75,1769604
DIVISLAB,20111021,723.4,732.6,720.1,726.3,108720
DLF,20111021,224.55,229.4,222.3,224.9,5963105
DLINKINDIA,20111021,19.4,22.45,19.4,20.75,63092
DOLPHINOFF,20111021,117,119.8,115,115.55,6501
DONEAR,20111021,21,21.95,20.8,21.1,274
DPSCLTD,20111021,1950,1950,1910,1939.8,61
DPTL,20111021,117,119.9,117,118.6,1361
DQE,20111021,32.5,32.9,32.5,32.7,5355
DREDGECORP,20111021,231.5,236,231.5,233.6,2483
DRREDDY,20111021,1525.35,1555,1512,1530.15,305063
DSKULKARNI,20111021,56.25,56.8,54.5,55.45,7820
DWARKESH,20111021,40.1,41.85,40.1,40.25,9787
DYNAMATECH,20111021,1161.1,1190.1,1137.3,1175.45,1601
DYNASYS,20111021,0.65,0.75,0.65,0.7,211
EASTSILK,20111021,5.7,5.7,5.6,5.6,4241
ECEIND,20111021,119.85,119.85,110,111.45,2121
ECLERX,20111021,733,740,715.4,727.15,4673
EDELWEISS,20111021,25.5,26.6,25.25,25.9,174652
EDL,20111021,72,73.4,72,72.75,4497
EDSERV,20111021,98,99.55,95.8,98.2,298676
EDUCOMP,20111021,252,256.75,246.7,249.9,1223174
EICHERMOT,20111021,1650,1658.95,1635.4,1649.1,10307
EIDPARRY,20111021,223.25,225.25,219.2,220.9,57037
EIHAHOTELS,20111021,154.6,162.9,152.5,160.65,6094
EIHOTEL,20111021,90.75,92.7,90,90.3,138184
EIMCOELECO,20111021,179,180.5,172,175.9,44
EKC,20111021,65.65,65.7,63.7,63.95,304013
ELDERPHARM,20111021,378.85,386.75,378.1,379.2,64265
ELECON,20111021,71.8,72,70.2,71.1,36803
ELECTCAST,20111021,28.5,28.5,28,28.05,60378
ELFORGE,20111021,9.6,9.9,9.55,9.6,128
ELGIEQUIP,20111021,68.7,68.7,67,67.5,19816
ELGIRUBCO,20111021,24,25.8,23.7,23.9,200745
ELNET,20111021,31.5,33.15,31.4,31.4,2564
EMAMIINFRA,20111021,32.35,33.5,32.3,32.4,8828
EMAMILTD,20111021,414.25,414.25,406.2,408.9,74064
EMCO,20111021,52.1,52.8,51,52.4,57013
EMKAY,20111021,47,47,47,47,197
EMMBI,20111021,14.15,16.1,14.15,15.4,43159
EMPEESUG,20111021,18,18.9,17.35,18.3,3304
ENERGYDEV,20111021,40.25,40.25,38.05,38.2,786
ENGINERSIN,20111021,243.25,244.8,237.25,237.85,124650
ENIL,20111021,250,250.85,246.7,247.4,6854
EONELECT,20111021,57.1,58.8,57.1,58,17628
ERAINFRA,20111021,152,152,151.1,151.45,207343
EROSMEDIA,20111021,271,274.65,269,270.1,345413
ESABINDIA,20111021,513,562,502,505.1,174997
ESCORTS,20111021,78.6,81.2,78.4,79.5,1338848
ESL,20111021,6,6.05,5.95,6,639509
ESSAROIL,20111021,79.95,81.4,78.1,78.5,572692
ESSARPORTS,20111021,60.3,61.8,58.2,58.85,119591
ESSDEE,20111021,187,188,177.6,178.85,34385
ESSELPACK,20111021,36.2,39,36.2,37.75,77602
ESTER,20111021,29,29.45,28.55,28.85,13134
EUROMULTI,20111021,6.5,6.6,6.5,6.55,1512
EUROTEXIND,20111021,17.05,17.45,17.05,17.45,3
EVEREADY,20111021,35.75,36.2,33.2,34.2,91301
EVERESTIND,20111021,159,170.9,148.3,148.95,27361
EVERONN,20111021,381,383,375.5,376.8,48752
EXCELCROP,20111021,147,147.15,143.2,144.35,12077
EXCELINDUS,20111021,70.05,70.35,67.75,68.7,952
EXCELINFO,20111021,12.9,13.2,12.5,12.7,28907
EXIDEIND,20111021,121.3,122.7,117.6,118.15,6819760
FACT,20111021,34,34.15,32.9,33.1,12446
FAGBEARING,20111021,1285,1350,1285,1330.9,17998
FAME,20111021,49.15,49.3,47.75,48,19026
FARMAXIND,20111021,2.9,3.1,2.85,2.9,190897
FCH,20111021,145,145.3,140,140.5,50070
FCSSOFT,20111021,0.55,0.6,0.55,0.6,601832
FDC,20111021,91.6,93,91.5,91.7,5358
FEDDERLOYD,20111021,63.05,64.5,62.15,62.45,3025
FEDERALBNK,20111021,397.9,401.8,382.1,383.3,258618
FIEMIND,20111021,160,173.8,159,166.9,9009
FILATEX,20111021,40,40,40,40,400
FINANTECH,20111021,720,735.35,704,708.3,79552
FINCABLES,20111021,37.3,37.3,36.5,36.9,22172
FINPIPE,20111021,64.45,65.85,61.35,61.8,111837
FIRSTLEASE,20111021,70.5,71.9,69.5,69.6,11819
FIRSTWIN,20111021,15,18,14.05,17.3,14017
FKONCO,20111021,110.1,118.25,110.1,114.5,61814
FLEXITUFF,20111021,157.95,171,154.95,159.4,3071261
FMGOETZE,20111021,230.1,234.9,228.4,230,1048
FORTIS,20111021,122.25,122.5,121,121.25,150423
FOSECOIND,20111021,525,533,525,529.05,298
FSL,20111021,10.6,10.9,10.55,10.65,944843
FUTUREVENT,20111021,8.75,8.95,8.6,8.75,424809
GABRIEL,20111021,43.2,45.5,42.5,42.7,88689
GAEL,20111021,23,23.05,22.7,22.8,6640
GAIL,20111021,421.1,423,415.1,418.4,485400
GAL,20111021,24.8,24.8,23.6,23.6,7327
GALLANTT,20111021,27,29.5,27,29.5,303896
GAMMNINFRA,20111021,14.35,14.35,13.85,13.95,77134
GAMMONIND,20111021,65.05,65.8,63.4,63.9,24026
GANDHITUBE,20111021,123.05,124.8,123.05,124.8,307
GANESHHOUC,20111021,121.55,126,120.6,120.7,1688
GANGOTRI,20111021,3.9,4.2,3.9,4.2,1446
GARDENSILK,20111021,72.15,74,72.15,73,30732
GARWALLROP,20111021,54.95,54.95,53.15,53.5,1775
GATI,20111021,57.7,58.4,56.2,56.4,248319
GAYAPROJ,20111021,147,148.9,145,145,15487
GDL,20111021,144,146.9,141.35,144.2,62378
GEECEE,20111021,30.85,31.45,30.8,30.85,563
GEINDSYS,20111021,129,133,128,130.05,1942
GEMINI,20111021,20.15,20.75,20.05,20.3,8610
GENESYS,20111021,205,205,196.5,197.4,950
GENUSPOWER,20111021,13.8,14,13.55,13.6,9346
GEODESIC,20111021,59,62.5,59,61.4,844868
GEOJITBNPP,20111021,18.45,18.75,18.35,18.45,40695
GEOMETRIC,20111021,44.9,46.25,44.3,45.75,122709
GESHIP,20111021,233,238,232.15,233.45,17545
GHCL,20111021,36.55,39.3,35.7,35.9,187623
GICHSGFIN,20111021,90,92.4,88.05,89.3,115963
GILLANDERS,20111021,85.1,86.15,85.05,85.35,1437
GILLETTE,20111021,2043,2075,2041,2062.85,667
GINNIFILA,20111021,7,7.8,7,7.35,2961
GIPCL,20111021,78.2,78.85,74.7,76.9,24087
GISOLUTION,20111021,13.55,13.55,13.5,13.5,402
GITANJALI,20111021,360.55,362.45,358,361.65,1043842
GKB,20111021,39.85,39.85,35.8,37.95,2046
GKWLIMITED,20111021,450,450,450,450,32
GLAXO,20111021,2118,2131.3,2076.05,2106.05,11645
GLENMARK,20111021,289.6,295.85,287.5,290.9,861674
GLFL,20111021,3,3,3,3,20
GLOBALVECT,20111021,19.5,20,18.7,18.75,2658
GLOBOFFS,20111021,80.5,82.95,80.35,81.15,542
GLOBUSSPR,20111021,111,114.9,111,112,9135
GLODYNE,20111021,364,365.9,348,350.8,108556
GLORY,20111021,3.4,3.45,3.3,3.35,109224
GMBREW,20111021,90,90.1,86.15,87.25,4946
GMDCLTD,20111021,178,182,174.15,175.05,73787
GMRINFRA,20111021,25.3,26.15,25.15,25.65,5411693
GNFC,20111021,92.5,94.4,89.75,90.05,207822
GOACARBON,20111021,78.15,79,77.8,78.45,2194
GODFRYPHLP,20111021,3648,3650,3570.55,3579.95,1108
GODREJCP,20111021,410,410,393.8,405.25,154467
GODREJIND,20111021,193.8,195.7,192.2,193.45,203576
GODREJPROP,20111021,679.6,685,652.65,668.6,37680
GOENKA,20111021,38.25,39,36.25,36.85,12904
GOKEX,20111021,85.6,86.95,84.15,84.75,627
GOKUL,20111021,93.4,94.25,91,93.25,326994
GOLDBEES,20111021,2542.05,2554.95,2534.2,2538,103648
GOLDENTOBC,20111021,55.15,58,55.1,55.1,503
GOLDIAM,20111021,33,34.5,32.1,33.1,3596
GOLDINFRA,20111021,12.35,12.35,12.05,12.2,2693
GOLDSHARE,20111021,2555,2565,2541.1,2547.6,6579
GOLDTECH,20111021,7,7.15,6.95,7,11295
GPIL,20111021,109.5,115,109.5,111.95,305509
GPPL,20111021,69.25,71.25,67.9,69.6,33075
GRABALALK,20111021,18.3,18.3,18.3,18.3,620
GRANULES,20111021,67.5,67.5,64.5,64.9,11570
GRAPHITE,20111021,74.3,74.6,73.5,73.75,8353
GRASIM,20111021,2324.25,2342,2280,2289.55,66549
GRAVITA,20111021,464.9,491.4,459.75,468.75,705554
GREAVESCOT,20111021,89.5,90.35,88,88.2,14863
GREENPLY,20111021,205,205,200.15,201.75,508
GREENPOWER,20111021,15.2,15.2,14.8,15.05,326136
GRINDWELL,20111021,232.6,234.55,232,232.65,265
GRUH,20111021,530,550,530,547.1,16954
GSFC,20111021,430,466.8,426.3,456.3,343188
GSKCONS,20111021,2357.8,2370,2350,2360.6,2316
GSLNOVA,20111021,2.55,2.7,2.55,2.55,2844
GSPL,20111021,96.75,98,96.4,97.1,789692
GSS,20111021,128,130.7,128,128.55,2757
GTL,20111021,51.4,51.4,49.05,49.25,961815
GTLINFRA,20111021,10.7,10.7,10.05,10.1,906636
GTNIND,20111021,12.5,13.4,12.5,13.4,3009
GTNTEX,20111021,12.5,12.7,12.5,12.5,1022
GTOFFSHORE,20111021,114.2,115.9,110,110.9,70198
GUFICBIO,20111021,6.5,7.05,6.5,7,12488
GUJALKALI,20111021,146.7,146.8,138.05,140.4,195049
