20MICRONS,20110607,49.2,49.9,48.5,48.85,12895
3IINFOTECH,20110607,47.9,49.2,47.5,48.65,1231978
3MINDIA,20110607,4000,4009.9,3975,3988.3,246
A2ZMES,20110607,225.4,228,222.9,226.65,28570
AANJANEYA,20110607,373,381.4,331.9,335.35,7855661
AARTIDRUGS,20110607,131.65,133,129,130.25,10537
AARTIIND,20110607,51.1,53.1,51.1,52.2,51923
AARVEEDEN,20110607,55.95,55.95,53.8,54.05,396
ABAN,20110607,568,588,562.8,584.15,1014698
ABB,20110607,845,855,841.5,845.85,44536
ABBOTINDIA,20110607,1424,1443.95,1401.15,1438.9,92
ABCIL,20110607,115,117.9,113.7,114.05,11043
ABGSHIP,20110607,367.85,375,366.15,373.9,194228
ABHISHEK,20110607,15.5,15.75,15.35,15.45,4334
ABIRLANUVO,20110607,896,919.9,895.85,911.55,60815
ACC,20110607,1029,1038.9,1025,1030.15,78765
ACE,20110607,45.2,46.75,45,46.05,78547
ACKRUTI,20110607,198.3,208,198.25,201.3,2582
ACROPETAL,20110607,22.1,22.25,21.5,21.55,558277
ADANIENT,20110607,603,618.45,600.3,615.45,140100
ADANIPOWER,20110607,114.2,116.05,113.7,115.85,1966735
ADFFOODS,20110607,55.1,57,54.7,56.3,4507
ADHUNIK,20110607,82.4,83.4,82.4,82.7,15914
ADORWELD,20110607,166.6,169.95,166.05,168.1,945
ADSL,20110607,47,48.5,44.85,46.5,152367
ADVANIHOTR,20110607,38.5,38.5,36.6,37.2,2600
ADVANTA,20110607,241.8,242.9,236,240.75,8838
AEGISCHEM,20110607,233.5,233.5,223.15,228.4,29717
AFL,20110607,45,45,44.05,44.35,7795
AFTEK,20110607,12.65,13.2,12.65,13,86864
AGCNET,20110607,161.7,164.9,161.7,162.45,69
AHLEAST,20110607,329.5,332,322.05,328.35,421
AHLUCONT,20110607,115.3,118,112.15,114.7,2832
AHLWEST,20110607,198,200.95,195,195.95,181
AHMEDFORGE,20110607,127,133.75,127,129.3,58210
AIAENG,20110607,367,368,354,366.25,8380
AJANTPHARM,20110607,293.65,300.5,292.05,295.35,149488
AJMERA,20110607,153,163.4,153,159.2,53667
