20MICRONS,20111215,59,59.3,57.1,57.5,73946
3IINFOTECH,20111215,15.1,16.8,15,15.2,4105708
3MINDIA,20111215,3544.3,3600,3544.3,3590.4,79
A2ZMES,20111215,112,113.55,107.45,108.55,102136
AANJANEYA,20111215,446.25,448,421,431.4,24143
AARTIDRUGS,20111215,77.65,77.65,76.5,76.9,1012
AARTIIND,20111215,47.05,47.45,46.2,46.9,7939
AARVEEDEN,20111215,33.85,33.85,30.7,32.3,113
ABAN,20111215,340,344.15,328.25,336,952634
ABB,20111215,590,590,570.1,575.2,63762
ABBOTINDIA,20111215,1431,1459.55,1400,1450.85,1997
ABCIL,20111215,73.05,75.2,71.05,73.9,1982
ABGSHIP,20111215,416.1,421.75,411.15,416.8,91844
ABHISHEK,20111215,7.05,7.45,7,7,1253
ABIRLANUVO,20111215,852.45,872.85,824.05,835.2,117461
ACC,20111215,1127.15,1147.7,1125,1140.35,331343
ACE,20111215,31.6,32.4,28,28.85,300024
ACROPETAL,20111215,13.3,13.65,12.85,13.05,61730
ADANIENT,20111215,311,317.5,306.9,314.55,414642
ADANIPOWER,20111215,73.35,74.9,71.6,74.3,1323922
ADFFOODS,20111215,49.5,49.95,46.25,48.85,7249
ADHUNIK,20111215,36.8,38.6,36.15,38,190443
ADORWELD,20111215,119,120,117.05,118.8,1316
ADSL,20111215,23,23,22.05,22.2,51823
ADVANTA,20111215,295.1,308.5,283.9,296.3,122715
AEGISCHEM,20111215,133,134.8,128.35,131,7184
AFL,20111215,35.7,36.3,34.2,35.05,8572
AFTEK,20111215,10.1,10.5,10.05,10.3,61098
AGCNET,20111215,133.1,141,133.1,140.1,1432
AGRE,20111215,35,37.6,33.5,34.55,8836
AGRODUTCH,20111215,6,6,4.75,5.1,88132
AHLEAST,20111215,286.5,286.5,286.5,286.5,10
AHLUCONT,20111215,60.5,60.5,59.05,59.75,302215
AHLWEST,20111215,131,135,130.85,134.2,785
AHMEDFORGE,20111215,90.95,90.95,88.5,88.85,6237
AIAENG,20111215,276,284,271.1,277.25,392383
AJANTPHARM,20111215,315,322.9,305.9,318.8,7062
AJMERA,20111215,102.5,104.6,100.1,102,10612
AKSHOPTFBR,20111215,6.65,6.95,6.6,6.9,107719
AKZOINDIA,20111215,752.35,764,740.3,757.15,1644
ALBK,20111215,149.75,149.8,144.5,146.3,519744
ALCHEM,20111215,256,256.8,255.65,256.2,93301
ALEMBICLTD,20111215,15.85,15.95,15.2,15.5,22241
ALFALAVAL,20111215,2200,2229.8,2190,2210.05,3016
ALKALI,20111215,31,32,30,30.2,11479
ALKYLAMINE,20111215,90,90,86,86.4,375
ALLCARGO,20111215,132,134,132,132.2,316
ALLSEC,20111215,12,12.95,11.5,12.35,607
ALMONDZ,20111215,14.45,16.5,14.35,16.4,4233
ALOKTEXT,20111215,19.85,20.05,19.35,19.85,4736434
ALPA,20111215,7,7,6.85,6.85,3389
ALPHAGEO,20111215,63,63.25,60.15,60.95,760
ALPSINDUS,20111215,2.15,2.3,2.15,2.15,33732
AMAR,20111215,124.95,124.95,122.3,123.45,34380
