20MICRONS,20111212,59,60,57.25,58.1,109548
3IINFOTECH,20111212,18.05,18.2,17.05,17.55,2121169
3MINDIA,20111212,3575,3739.9,3575,3604.3,147
A2ZMES,20111212,127.4,127.85,116.65,117.95,99290
AANJANEYA,20111212,448.05,454.9,440.25,442.15,5607
AARTIDRUGS,20111212,79,79.9,78.05,78.55,1011
AARTIIND,20111212,49,49.95,48,48.1,12187
AARVEEDEN,20111212,34.4,34.4,31.6,32.7,240
ABAN,20111212,360.5,364.4,348.4,350.25,595008
ABB,20111212,613.95,613.95,584,585.4,65345
ABBOTINDIA,20111212,1465.1,1490,1455.15,1480.6,1033
ABCIL,20111212,78,80,74.05,74.95,2793
ABGSHIP,20111212,420,422.8,417,421.3,33922
ABHISHEK,20111212,7.15,7.3,7.15,7.2,618
ABIRLANUVO,20111212,927.9,927.95,881.45,884.65,38309
ACC,20111212,1177.9,1177.9,1113.1,1120.75,309947
ACE,20111212,37.2,39,34.7,35.2,85885
ACROPETAL,20111212,14,14.1,13.3,13.6,33508
ADANIENT,20111212,326.3,332.4,309.55,314.1,666782
ADANIPOWER,20111212,74.5,75.7,71.7,73,124795
ADFFOODS,20111212,52,52,48.05,48.65,3807
ADHUNIK,20111212,39.25,39.8,37.75,38,26581
ADORWELD,20111212,121.65,123.35,120,120.2,1298
ADSL,20111212,24.6,25.1,23.5,23.6,38999
ADVANIHOTR,20111212,34,34.7,33.15,33.15,1080
ADVANTA,20111212,335,347,298.15,301.95,379834
AEGISCHEM,20111212,140.1,142.8,135.1,136.5,4571
AFL,20111212,38.5,38.5,36,36.6,2731
AFTEK,20111212,10.35,10.7,10.35,10.35,74935
AGCNET,20111212,132,144.9,132,137.85,3939
AGRE,20111212,36,38.55,35.6,37.15,1710
AGRODUTCH,20111212,6.05,6.5,6.05,6.2,6432
AHLEAST,20111212,272.1,272.15,266.25,266.3,269
AHLUCONT,20111212,68,68.95,67,67.25,367
AHLWEST,20111212,132.25,139,132.25,134.3,387
AHMEDFORGE,20111212,92.55,93.95,90.1,91.4,3278
AIAENG,20111212,286.35,289,274,280,16570
AJANTPHARM,20111212,339.05,339.05,316.1,319.3,9761
AJMERA,20111212,105.8,108.7,102.1,102.4,22783
AKSHOPTFBR,20111212,6.95,7,6.8,6.95,91544
AKZOINDIA,20111212,783,800,770,780.9,4315
ALBK,20111212,159.25,160.3,150,150.8,667428
ALCHEM,20111212,256.85,257,256.2,256.45,98898
ALEMBICLTD,20111212,16,16.2,15.9,16,17485
ALFALAVAL,20111212,2180,2185,2157,2164.95,3426
ALKALI,20111212,33.75,33.95,32.4,32.75,2331
ALKYLAMINE,20111212,89.1,90.05,89.1,90,140
ALLCARGO,20111212,137.5,137.5,132.1,133.15,3565
ALLSEC,20111212,12.9,12.9,12.15,12.15,241
ALMONDZ,20111212,18.65,18.65,16.4,16.65,1996
ALOKTEXT,20111212,20.35,20.35,19.3,19.5,6407060
ALPA,20111212,7.55,7.55,6.9,6.9,2850
ALPHAGEO,20111212,65,67,62,62.65,3163
ALPSINDUS,20111212,2.3,2.35,2.2,2.35,16406
AMAR,20111212,124,126.4,122.2,123.25,151870
AMARAJABAT,20111212,214,218.95,206.15,208.3,7022
AMARJOTHI,20111212,52.85,52.85,48.05,48.05,3
AMBIKCO,20111212,163.5,166,155,157.05,4070
AMBUJACEM,20111212,161.7,161.7,151.5,152.9,1886681
AMDIND,20111212,14.15,14.75,14.15,14.5,1116
AMRUTANJAN,20111212,701.75,703.9,661.3,674.15,30113
AMTEKAUTO,20111212,115,116,108,108.85,105280
AMTEKINDIA,20111212,86.7,90.85,85.15,89.9,360125
ANANTRAJ,20111212,49.4,49.75,47.1,48.15,966301
ANDHRABANK,20111212,98,98.25,94,94.6,296997
ANDHRSUGAR,20111212,112.5,114.95,112.5,113.1,16702
ANGIND,20111212,17.5,17.95,17.05,17.1,234
ANIKINDS,20111212,30.5,30.5,27.95,28.1,1179
ANKURDRUGS,20111212,21,22.85,21,21.5,20673
ANSALAPI,20111212,26.6,27.05,25.7,25.8,66303
ANSALHSG,20111212,34.4,34.4,32.75,33.8,37534
ANTGRAPHIC,20111212,0.2,0.25,0.15,0.15,99955
APARINDS,20111212,131.5,132.45,126.5,127,4091
APCOTEXIND,20111212,141,143.05,138.1,140.5,871
APIL,20111212,365,365,351.9,353.75,53872
APLAB,20111212,27.2,27.2,27.2,27.2,1
APLLTD,20111212,39,39.85,38.6,38.8,5831
APOLLOHOSP,20111212,630,660,620.2,623.3,242651
APOLLOTYRE,20111212,66,66.4,59.6,60.9,1549749
APPAPER,20111212,161,166.5,161,163.4,29425
APTECHT,20111212,92.1,92.75,87.7,88.2,263371
AQUA,20111212,13,13.25,12.45,12.8,209589
ARCHIDPLY,20111212,15.45,15.9,14.85,15.8,8281
ARCHIES,20111212,31,31,29.3,29.5,57966
AREVAT&D,20111212,200,203,186.15,189.55,829248
ARIES,20111212,83.4,83.4,78.1,79,1749
ARIHANT,20111212,47.8,50.1,46.45,47,268
ARL,20111212,2,2,1.9,1.9,75458
AROGRANITE,20111212,35,38.25,33.5,34,324
ARROWTEX,20111212,7.65,7.65,7.1,7.1,650
ARSHIYA,20111212,140,140.5,133.05,134.9,21350
ARSSINFRA,20111212,182,183.45,163.15,166.35,243573
ARVIND,20111212,82,84.3,80.15,80.55,1411078
ASAHIINDIA,20111212,60.95,67,58,58.1,15927
ASAHISONG,20111212,84.85,87,83.05,84.05,15358
ASAL,20111212,45,45,43.25,43.25,1713
ASHAPURMIN,20111212,14.4,14.65,14.05,14.25,3152
ASHIANA,20111212,147.1,147.1,138.5,144.45,2786
ASHIMASYN,20111212,4,4,4,4,805
ASHOKA,20111212,198.65,198.65,190,193.65,3759
ASHOKLEY,20111212,25.6,25.9,24.9,25.15,2386679
ASIANELEC,20111212,6.1,6.35,6.1,6.3,12604
ASIANHOTNR,20111212,170,176,168.2,172,1497
ASIANPAINT,20111212,2844,2858.6,2791,2828.2,62469
ASIANTILES,20111212,44,44,36.5,38.45,2812
ASIL,20111212,2,2,2,2,8
ASSAMCO,20111212,8.05,8.15,7.15,7.4,243176
ASTEC,20111212,31.05,31.95,30.1,30.45,9550
ASTERSILI,20111212,10.1,10.45,9.8,10.05,4884
ASTRAL,20111212,144.5,145.05,137.35,137.75,17160
ASTRAMICRO,20111212,37.95,38.25,35.8,36.2,78436
ASTRAZEN,20111212,1245,1264,1244.5,1257.1,1353
ATFL,20111212,400.15,406.8,392.4,394.9,5410
ATLANTA,20111212,60,60.75,58.5,59.35,66621
ATLASCYCLE,20111212,285.35,290,276.05,277.7,7600
ATNINTER,20111212,0.85,0.95,0.85,0.95,2676
ATUL,20111212,173,176.8,167.2,168.3,4794
AURIONPRO,20111212,126,126,111.2,111.85,10144
AUROPHARMA,20111212,91,93.15,90.3,91.5,1139337
AUSOMENT,20111212,31.95,35.2,31.95,32.5,2240
AUSTRAL,20111212,1.6,1.6,1.6,1.6,46686
AUTOAXLES,20111212,359.8,359.8,348,348.8,507
AUTOIND,20111212,117.5,122.25,106.25,106.3,211302
AUTOLITIND,20111212,15.05,16.1,15.05,15.85,4062
AVENTIS,20111212,2205,2255,2183.05,2251,470
AVTNPL,20111212,304.4,317,297.55,299.25,2335
AXIS-IT&T,20111212,80.1,81.3,78.75,79.65,6540
AXISBANK,20111212,1005,1008,967.25,970.4,1516382
AXISGOLD,20111212,2844,2844,2816,2818.7,483
BAGFILMS,20111212,4.5,4.6,4.2,4.25,63108
BAJAJ-AUTO,20111212,1694,1694.55,1618,1631.1,383792
BAJAJCORP,20111212,105,106.5,101.1,104,45355
