20MICRONS,20110816,53.3,53.4,50.55,51.2,63975
3IINFOTECH,20110816,32.1,32.5,29.05,29.35,917813
3MINDIA,20110816,4649,4690,4625,4648.25,25847
A2ZMES,20110816,212,215,198.3,201.4,181203
AANJANEYA,20110816,467,487.85,463.1,467.9,602025
AARTIDRUGS,20110816,121.9,121.9,118,118.25,2667
AARTIIND,20110816,46.5,47.1,44.15,44.75,23049
AARVEEDEN,20110816,34.15,34.5,32.4,32.55,780
ABAN,20110816,405.15,407.9,380.5,383.2,671149
ABB,20110816,795.25,798,775.5,778.85,35484
ABBOTINDIA,20110816,1426,1447.5,1405.1,1436.45,19310
ABCIL,20110816,116.5,117.95,111.25,112.75,4279
ABGSHIP,20110816,376,379.6,361.1,369.9,329644
ABHISHEK,20110816,11.9,12.2,11.05,11.2,17113
ABIRLANUVO,20110816,910.95,940,870.25,874.15,114815
ACC,20110816,1001.15,1011.55,985.5,991.3,105172
ACE,20110816,43.7,44.3,41.7,42.2,48132
ACKRUTI,20110816,182.05,185.8,177.3,183.15,45691
ACROPETAL,20110816,15.45,15.6,15,15,927126
ADANIENT,20110816,581.9,581.9,560,564.05,348885
ADANIPOWER,20110816,93.1,94.15,87,89.05,910316
ADFFOODS,20110816,64.85,65.1,63.1,63.4,4652
ADHUNIK,20110816,61,63.8,55,56.55,384150
ADORWELD,20110816,162,162,156,156.2,3580
ADSL,20110816,36.1,36.9,33.4,33.4,139494
ADVANIHOTR,20110816,35,36.3,35,36.2,2255
ADVANTA,20110816,288.2,295,281,283.55,46339
AEGISCHEM,20110816,211,211.75,198.6,201.05,8828
AFL,20110816,42.1,42.5,41.8,42.45,1573
AFTEK,20110816,13.45,13.45,12.5,12.5,139780
AGCNET,20110816,124.65,130.6,123.2,123.9,562
AGRE,20110816,46,48.5,45.6,45.7,1328
AGRODUTCH,20110816,9.9,9.9,8.8,8.85,13232
AHLEAST,20110816,291,310,291,301.35,507
AHLUCONT,20110816,128,128,122.15,125.3,4952
AHLWEST,20110816,158,174,152.1,154.95,21274
AHMEDFORGE,20110816,114.9,118.5,112,112.85,14678
AIAENG,20110816,366,376.7,356.1,362.55,7678
AJANTPHARM,20110816,317,320.95,301,303.35,12696
AJMERA,20110816,120.65,123.6,115.5,118.2,24954
AKSHOPTFBR,20110816,6.95,6.95,6.1,6.65,103866
AKZOINDIA,20110816,925.5,947,925.05,928.4,4426
ALBK,20110816,195,195,185.3,187.4,741821
ALCHEM,20110816,234.9,234.9,229.7,230.25,109595
ALEMBICLTD,20110816,19.5,20.15,18.8,18.9,40027
ALFALAVAL,20110816,1580,1617.9,1551.25,1562.3,151
ALKALI,20110816,43,43.95,42.1,42.7,4484
ALKYLAMINE,20110816,85.25,86,85.2,85.2,1710
ALLCARGO,20110816,162,175.5,161.05,164.6,131375
ALLSEC,20110816,16.45,16.45,15,15,6435
ALMONDZ,20110816,21.55,25.5,21.55,25.5,158
ALOKTEXT,20110816,20.5,20.7,18.2,18.6,9486594
ALPA,20110816,8.6,9.55,8.6,8.85,2816
ALPSINDUS,20110816,2.85,2.95,2.8,2.8,8993
AMAR,20110816,96.4,96.4,89.5,92.85,32764
AMARAJABAT,20110816,245.8,247.4,234.05,236.45,27810
AMARJOTHI,20110816,53,57,53,53.45,136
AMBIKCO,20110816,194,198,182.6,184.95,7127
AMBUJACEM,20110816,131.45,134.75,131.45,133,2721112
AMDIND,20110816,20,21.25,19.1,20.1,21155
AMLSTEEL,20110816,13.8,15,13.8,15,1000
AMRUTANJAN,20110816,825,837,796,801.6,97888
AMTEKAUTO,20110816,151.25,151.95,148.5,149.85,213801
AMTEKINDIA,20110816,109.9,111.9,108.1,110.45,928588
ANANTRAJ,20110816,65.5,65.5,58.1,59.05,356351
ANDHRABANK,20110816,133.85,133.9,130.55,131.75,228686
ANDHRACEMT,20110816,9.55,9.75,9.15,9.2,31766
ANDHRSUGAR,20110816,106.9,108,105.05,106.05,20182
ANGIND,20110816,21.8,22.5,21,21.1,2551
ANIKINDS,20110816,38.05,39,37.55,37.8,459
ANKURDRUGS,20110816,30.5,31.45,28,28.2,24961
ANSALAPI,20110816,31.55,32.15,29.55,29.95,113358
ANSALHSG,20110816,38.25,40.8,37.5,37.65,10758
ANTGRAPHIC,20110816,0.3,0.3,0.25,0.25,30000
APARINDS,20110816,174.65,178,172.05,174.1,54836
APCOTEXIND,20110816,165,174.95,153.95,167.45,1883
APIL,20110816,555,557.85,526.55,529.8,103093
APOLLOHOSP,20110816,518.05,534.75,511,529.25,68398
APOLLOTYRE,20110816,62.5,63.3,55.6,56.3,6958801
APPAPER,20110816,376,378,371.1,374.65,68281
APTECHT,20110816,137.9,138.8,128.5,131,805723
AQUA,20110816,15.85,15.85,14.5,15,143001
ARCHIDPLY,20110816,12.2,12.2,11.5,11.6,1364
ARCHIES,20110816,41,41,39.1,39.5,24305
AREVAT&D,20110816,220,224.9,218.1,220.7,65583
ARIES,20110816,99,101,95,95.5,9179
ARL,20110816,2.05,2.15,1.95,2,338679
ARROWTEX,20110816,9.55,10.4,9.05,9.35,2720
ARSHIYA,20110816,146.95,146.95,135,137.5,5294
ARSSINFRA,20110816,376,379.75,361.05,369,81196
ARVIND,20110816,78.6,78.6,72.1,72.8,1178606
ASAHIINDIA,20110816,73.5,73.5,69.4,70.3,19387
ASAL,20110816,53.2,55.5,52.6,53,2347
ASHAPURMIN,20110816,17.95,18.6,16.75,17.05,18843
ASHCONIUL,20110816,2.4,2.5,2.2,2.25,2394
ASHIANA,20110816,154.5,155,141,143,2291
ASHOKA,20110816,265.4,270,262.4,264.75,892
ASHOKLEY,20110816,26.05,26.5,25,25.25,3761195
ASIANELEC,20110816,9,9.1,8.45,8.45,57300
ASIANHOTNR,20110816,187,187,178.65,179.3,2595
ASIANPAINT,20110816,3240,3289,3203,3260.1,69959
ASIANTILES,20110816,43,43,40.5,40.65,306
ASSAMCO,20110816,13.25,13.45,12.2,12.35,289980
ASTEC,20110816,37,38.5,36.2,36.55,13054
ASTERSILI,20110816,19.05,19.8,18.2,18.3,5598
ASTRAL,20110816,193,195.95,189.5,190.3,3046
ASTRAMICRO,20110816,26,26.95,25.8,26,22988
ASTRAZEN,20110816,1325,1365,1320,1363,98
ATFL,20110816,402.5,409.25,386.15,392.65,13162
ATLANTA,20110816,75.7,78,75.15,75.75,342074
ATNINTER,20110816,1,1.05,1,1,4518
ATUL,20110816,200.1,202.5,199,200.05,31600
AURIONPRO,20110816,143,149.8,135,142.15,29
AUROPHARMA,20110816,156.8,158.9,145,145.85,1410999
AUSTRAL,20110816,1.9,1.95,1.8,1.8,434676
AUTOAXLES,20110816,425,435,406,406.2,1877
AUTOIND,20110816,140.65,142.85,132.25,134.05,72081
AUTOLITIND,20110816,19.95,19.95,17.75,17.8,1156
AVANTI,20110816,63.4,63.95,57.2,58.2,15524
AVENTIS,20110816,2014,2055,2002,2050.05,1326
AVTNPL,20110816,348,348,330,331.05,5227
AXISBANK,20110816,1226.95,1230.75,1206.65,1212.45,1436900
AXISGOLD,20110816,2599,2603,2567.1,2581.8,497
BAGFILMS,20110816,6.1,6.25,5.8,5.8,186581
BAJAJ-AUTO,20110816,1460,1471.9,1448.5,1456.35,259015
BAJAJCORP,20110816,115,115,109.1,111.15,6517
BAJAJELEC,20110816,205,207.85,203.5,206.55,99680
BAJAJFINSV,20110816,508.9,508.9,492,497.75,30154
BAJAJHIND,20110816,59.55,59.8,53.2,53.85,1280407
BAJAJHLDNG,20110816,757,757,744.9,748.7,24267
BAJFINANCE,20110816,710,714.9,690.2,701.45,24088
BALAJITELE,20110816,29.5,29.95,28.2,28.45,19146
BALAMINES,20110816,36.15,36.35,35.1,35.6,7107
BALKRISIND,20110816,162,163.9,153.85,162.7,24186
BALLARPUR,20110816,31.4,31.45,29.25,29.45,325666
BALMLAWRIE,20110816,668,681.9,662.5,666.5,19491
BALPHARMA,20110816,24.65,25,24.3,24.75,3100
BALRAMCHIN,20110816,58.1,58.8,52.5,53.6,1334067
BANARISUG,20110816,534.15,534.15,515,523.3,1129
BANCOINDIA,20110816,79,79.95,78.5,78.55,10222
BANG,20110816,27.25,29,26.5,26.55,10899
BANKBARODA,20110816,833.75,833.75,795.2,801.1,823578
BANKBEES,20110816,1064.84,1074,1016.75,1034.1,5018
BANKINDIA,20110816,338.55,344.9,320.25,323.45,585896
BANSWRAS,20110816,100.5,101.9,97.05,98.55,8077
BARTRONICS,20110816,54.5,56,51.4,51.85,60068
BASF,20110816,591.75,608,590,603.3,6903
BASML,20110816,72,72,64,65.9,1278
BATAINDIA,20110816,703.9,710.95,696,699.35,550537
BATLIBOI,20110816,19.2,20,18.9,19.25,332
BAYERCROP,20110816,834.9,834.9,810,812.65,4118
BBL,20110816,737.5,745,731.05,736.9,2761
BBTC,20110816,431.1,439.95,426.4,431.5,1521
BECREL,20110816,11,11,11,11,201
BEDMUTHA,20110816,125,126.65,120.6,123.4,58944
BEL,20110816,1668,1668,1620.1,1628.8,8400
BELLCERATL,20110816,12.4,14.25,12.4,13.05,1040
BEML,20110816,485.65,486,450,451.7,85060
BEPL,20110816,30,30.95,29.5,29.5,14335
BERGEPAINT,20110816,101.55,104.5,101.55,104.1,209231
BFINVEST,20110816,52.55,52.55,45.1,47.6,13410
BFUTILITIE,20110816,576,576,518.2,522.35,229937
BGLOBAL,20110816,14.15,14.15,13.45,13.45,95413
BGRENERGY,20110816,347.95,351.4,326,329.05,240420
BHAGWATIHO,20110816,81.2,84,73.25,78.2,2911
BHAGYNAGAR,20110816,15.95,16.7,14.65,15.1,14017
BHARATFORG,20110816,294,296,275.1,281.5,400113
BHARATGEAR,20110816,50.25,51.2,48.4,49,2879
BHARATRAS,20110816,101,103,98,100.1,2787
BHARTIARTL,20110816,392.75,402.8,387.8,395.85,11345409
BHARTISHIP,20110816,100.7,100.7,91.3,91.75,130881
BHEL,20110816,1742,1775,1733,1765.75,634782
BHUSANSTL,20110816,379.9,379.9,323.55,325.85,196273
BIL,20110816,39.55,41.8,38.5,40.05,29809
BILPOWER,20110816,90,90,85,85.7,4751
BIMETAL,20110816,298,310.5,298,307.7,2636
BINANIIND,20110816,145.9,147.7,143.3,145.2,27151
BINDALAGRO,20110816,79.9,81.65,75.05,77.05,201249
BIOCON,20110816,340,341.05,324,327.65,672282
BIRLACORPN,20110816,319,321.9,310,315.55,3546
BIRLACOT,20110816,0.4,0.4,0.3,0.35,4005802
BIRLAERIC,20110816,14.65,14.65,13,13.05,5112
BIRLAMONEY,20110816,19.4,19.4,18,18.15,7500
BIRLAPOWER,20110816,0.7,0.75,0.65,0.65,1316450
BLBLIMITED,20110816,3.95,4,3.8,3.8,4110
BLISSGVS,20110816,22.85,23,22.05,22.25,8197
BLKASHYAP,20110816,14,14,13,13.15,95909
BLUECHIP,20110816,1.05,1.05,1,1,6070
BLUECOAST,20110816,160.45,160.45,160.45,160.45,19
BLUEDART,20110816,1723.7,1750,1625,1648.45,11430
BLUESTARCO,20110816,261,269,256.1,263.7,7097
BLUESTINFO,20110816,71.55,74.5,71,73.6,2418
BOC,20110816,278.05,281.5,274.5,275.2,5499
BOMDYEING,20110816,321,324,312,314.85,271645
BOSCHLTD,20110816,7110,7458,7110,7315.5,2184
BPCL,20110816,683.15,693.35,681.6,687.85,328703
BPL,20110816,24,24,21.6,22.15,29745
BRANDHOUSE,20110816,17.05,17.15,15.25,15.7,79497
BRFL,20110816,277.05,283,277.05,281.4,56540
BRIGADE,20110816,70.5,71.9,65.1,65.65,60229
BRITANNIA,20110816,472.5,472.5,463.05,467.1,17215
BROADCAST,20110816,7.9,8.5,7.9,8.5,358
BSELINFRA,20110816,3.9,4,3.75,3.75,61776
BSL,20110816,23.85,24,21.35,22.2,2380
BSLGOLDETF,20110816,2645,2650,2600,2635.1,634
BSLNIFTY,20110816,55.9,55.9,51,51.12,197
BSTRANSCOM,20110816,100,102.7,96,96.25,20942
BURNPUR,20110816,6.55,6.7,6.4,6.45,24097
BVCL,20110816,14,14,12.9,13.4,10274
CADILAHC,20110816,843,853,832.5,844.6,26162
CAIRN,20110816,281,283,277.65,279.7,987259
CAMLIN,20110816,71.7,71.7,70.65,71.45,87535
CANBK,20110816,458.85,458.85,445.55,447.5,1164775
CANDC,20110816,121,124,111.95,114.35,9984
CANFINHOME,20110816,100.55,101.45,96.5,97,8423
CANTABIL,20110816,29.3,30,28,28.2,35238
CARBORUNIV,20110816,300,308.95,298,306.4,19884
CAROLINFO,20110816,231.9,233,227,229.65,3645
CASTROL,20110816,524.25,525.05,517.25,519.8,35247
CCCL,20110816,24,24.45,21.25,21.9,24079
CCL,20110816,178.8,178.8,170.75,171.55,4564
CEATLTD,20110816,90.15,92.35,88.05,88.4,70505
CEBBCO,20110816,37.5,38.4,35.4,37.5,19345
CELEBRITY,20110816,7.2,7.5,6.95,7.1,3129
CELESTIAL,20110816,28.3,28.3,26.05,26.2,6607
CENTENKA,20110816,160.1,161.8,154.05,154.6,10839
CENTEXT,20110816,2.85,2.95,2.7,2.75,18055
CENTRALBK,20110816,110.25,111.65,107.05,107.6,584806
CENTUM,20110816,88,89.85,79.5,79.65,2047
CENTURYPLY,20110816,66.1,67.6,65.1,65.7,12704
CENTURYTEX,20110816,307.5,308,285.25,289,439769
CERA,20110816,208,208,198,200.2,6563
CESC,20110816,324.5,325.7,312.25,313.75,79720
CHAMBLFERT,20110816,106.65,106.65,99.55,101.45,2935534
CHEMFALKAL,20110816,41.5,41.5,41.5,41.5,100
CHEMPLAST,20110816,6.1,7.3,6.05,6.05,80813
CHENNPETRO,20110816,214.8,214.8,212.65,213.8,78380
CHESLINTEX,20110816,14,14.75,14,14.35,3422
CHETTINAD,20110816,454.5,454.6,439,439.2,79
CHOLAFIN,20110816,158,158.95,152.15,154.65,13044
CILNOVA,20110816,14.2,15.5,14.2,15.05,2553
CINEMAX,20110816,34,34,31.05,31.1,16675
CINEVISTA,20110816,3.85,4,3.8,3.8,22219
CIPLA,20110816,296.85,296.85,281.1,285.35,917021
CLASSIC,20110816,12,12,10.55,10.6,22901
CLNINDIA,20110816,725,741.8,725,739.7,61276
CMAHENDRA,20110816,190.5,190.5,182.3,185.6,6104
CMC,20110816,1005,1015.95,1000,1013.4,2569
COALINDIA,20110816,390.1,395.4,386.2,387.05,3817965
COLPAL,20110816,920.15,929.95,903.3,908.7,32671
COMPUAGE,20110816,108,113.75,105.3,108.1,355
CONCOR,20110816,1009,1017,986.1,994.15,4528
CONSOFINVT,20110816,73.35,73.35,63.35,63.5,5188
CORAL-HUB,20110816,4.95,5.5,4.8,4.85,33280
CORDSCABLE,20110816,35.05,35.5,33.65,35.05,18700
COREPROTEC,20110816,300,300.9,295.05,296.35,77221
COROMANDEL,20110816,322.85,327.05,317.25,323.75,101342
CORPBANK,20110816,467.9,467.9,448.5,451.45,45283
COSMOFILMS,20110816,91.15,91.5,86.05,87.95,17285
