20MICRONS,20111011,59,59,54.6,56.95,131144
3IINFOTECH,20111011,26.4,26.5,25.9,25.95,420826
3MINDIA,20111011,4320,4492,4260,4263,192
A2ZMES,20111011,198.4,205.45,193.5,194.4,272925
AANJANEYA,20111011,416.5,449,414,434.9,229652
AARTIDRUGS,20111011,101.8,101.85,96.8,99.9,5527
AARTIIND,20111011,46,47.65,46,46.45,8493
AARVEEDEN,20111011,36,36.85,35.6,36.45,509
ABAN,20111011,368,393.75,368,390.05,1179458
ABB,20111011,674.4,675.05,658.1,661.15,70958
ABBOTINDIA,20111011,1469.65,1469.65,1444,1446.1,230
ABCIL,20111011,96,97.95,95,96.7,5502
ABGSHIP,20111011,389.5,400.85,389.5,394.6,213461
ABHISHEK,20111011,10.4,10.4,9.15,9.5,5603
ABIRLANUVO,20111011,919.85,919.85,881.2,883.35,63038
ACC,20111011,1125.05,1147.15,1125.05,1133.95,317124
ACE,20111011,42.1,43.35,42.1,42.3,79931
ACKRUTI,20111011,197,198,190.05,191.25,2514
ACROPETAL,20111011,14.15,14.6,14.15,14.45,44000
ADANIENT,20111011,469.55,469.55,439.15,458.75,1636850
ADANIPOWER,20111011,79.85,79.95,78,78.35,325901
ADFFOODS,20111011,60.5,60.5,56.3,56.7,4361
ADHUNIK,20111011,45.5,46.5,45,45.8,91463
ADORWELD,20111011,147,148.7,142.9,143.3,4203
ADSL,20111011,26.75,27.25,25.75,27.25,62048
ADVANIHOTR,20111011,35.15,37,35.15,35.3,166
ADVANTA,20111011,367,376.5,364.05,367.45,46618
AEGISCHEM,20111011,184.1,186.55,182.55,183.25,11172
AFL,20111011,38.05,39,37.45,38.05,6430
AFTEK,20111011,10.55,10.9,10.35,10.4,89112
AGCNET,20111011,135.35,149.9,135.35,140.55,2370
AGRE,20111011,39,41,38.6,39.8,1835
AGRODUTCH,20111011,7.2,7.25,6.9,6.9,23702
AHLEAST,20111011,305,309.9,300,300,198
AHLUCONT,20111011,105,105.1,103.35,103.4,708
AHLWEST,20111011,151.45,151.45,144.5,144.8,835
AHMEDFORGE,20111011,99.9,101.35,98.05,99.45,16675
AIAENG,20111011,318.9,318.9,310,310,16557
AJANTPHARM,20111011,302.3,315.45,302.25,304.8,13395
AJMERA,20111011,118.7,121.2,115.75,117.6,9567
AKSHOPTFBR,20111011,6.3,6.3,5.95,6.15,140306
AKZOINDIA,20111011,918.1,931.95,913.35,915.75,1718
ALBK,20111011,147.9,153,147.25,149.25,734318
ALCHEM,20111011,265,265,257.85,258.25,145766
ALEMBICLTD,20111011,18.2,19.2,18.2,18.9,60475
ALFALAVAL,20111011,2230,2230,2190,2203.55,1123
ALKALI,20111011,39.35,40.2,38.6,38.65,2650
ALKYLAMINE,20111011,86,88.95,83.05,83.35,265
ALLCARGO,20111011,142,142.8,139,140,8026
ALLSEC,20111011,13.35,13.75,13.3,13.4,629
ALMONDZ,20111011,22.6,23,21.8,22.65,182
ALOKTEXT,20111011,19.1,19.25,18.8,18.85,7577686
ALPA,20111011,8.2,8.5,7.85,8.3,1314
ALPHAGEO,20111011,92.5,94.5,89.5,90.45,826
AMAR,20111011,115.75,116.4,114,115,22801
AMARAJABAT,20111011,204,208,204,206.9,15685
AMBIKCO,20111011,173.25,175.9,171.6,174.4,861
AMBUJACEM,20111011,146.3,146.3,143.15,144.85,1895675
AMDIND,20111011,19.2,19.3,18.3,18.7,5384
AMLSTEEL,20111011,16.6,16.8,15,16.15,3804
AMRUTANJAN,20111011,765,805,760.9,767.1,245831
AMTEKAUTO,20111011,133,141.4,132.4,138.8,1072577
AMTEKINDIA,20111011,142.5,144.55,141.1,141.9,84318
ANANTRAJ,20111011,52.8,52.8,49.7,49.95,576587
ANDHRABANK,20111011,118.95,120.5,117.1,118.45,593610
ANDHRSUGAR,20111011,97,97.75,96.55,96.65,4192
ANGIND,20111011,18.3,20.7,18.3,20,471
